time,voltage,current,power
269.267,1.07,4.558,0.0
269.371,1.046,5.482,0.0
269.476,1.073,4.5,0.0
269.58,1.047,5.124,0.0
269.684,1.072,5.454,0.0
269.789,1.046,4.528,0.0
269.893,1.072,5.496,0.0
269.997,1.076,5.106,0.0
270.101,1.103,5.172,0.0
270.206,1.104,4.412,0.0
270.31,1.101,5.422,0.0
270.415,1.104,5.148,0.0
270.519,1.139,4.396,0.0
270.623,1.102,5.46,0.0
270.728,1.075,4.442,0.0
270.832,1.1,4.83,0.0
270.937,1.071,5.61,0.0
271.041,1.098,4.566,0.0
271.146,1.044,5.492,0.0
271.25,1.075,4.52,0.0
271.355,1.045,5.5,0.0
271.459,1.073,4.52,0.0
271.564,1.076,4.792,0.0
271.668,1.045,5.602,0.0
271.772,1.075,4.552,0.0
271.877,1.112,5.496,0.0
271.98,1.045,5.198,0.0
272.085,1.103,5.112,0.0
272.189,1.099,4.394,0.0
272.294,1.101,5.414,0.0
272.398,1.1,5.206,0.0
272.503,1.078,4.402,0.0
272.607,1.1,5.424,0.0
272.711,1.102,4.634,0.0
272.816,1.071,4.668,0.0
272.92,1.098,5.514,0.0
273.025,1.074,4.54,0.0
273.129,1.074,5.5,0.0
273.234,1.044,4.5,0.0
273.338,1.073,5.498,0.0
273.443,1.048,4.518,0.0
273.547,1.074,4.782,0.0
273.651,1.044,5.602,0.0
273.756,1.077,4.544,0.0
273.859,1.048,5.49,0.0
273.964,1.103,5.228,0.0
274.068,1.102,5.092,0.0
274.173,1.104,4.342,0.0
274.277,1.142,4.802,0.0
274.382,1.07,5.502,0.0
274.486,1.1,4.516,0.0
274.59,1.074,5.474,0.0
274.695,1.102,5.072,0.0
274.799,1.076,4.488,0.0
274.904,1.074,5.45,0.0
275.008,1.076,4.518,0.0
275.113,1.045,5.49,0.0
275.217,1.074,4.516,0.0
275.322,1.042,5.502,0.0
275.426,1.073,4.46,0.0
275.531,1.047,4.836,0.0
275.635,1.069,5.588,0.0
275.739,1.073,4.598,0.0
275.843,1.072,5.528,0.0
275.947,1.1,5.25,0.0
276.052,1.072,5.148,0.0
276.156,1.105,4.342,0.0
276.261,1.075,4.698,0.0
276.365,1.097,5.574,0.0
276.47,1.076,4.552,0.0
276.574,1.1,5.502,0.0
276.678,1.073,5.226,0.0
276.783,1.103,4.39,0.0
276.887,1.048,5.462,0.0
276.992,1.072,4.756,0.0
277.096,1.073,5.324,0.0
277.201,1.076,4.476,0.0
277.305,1.074,5.46,0.0
277.41,1.074,4.95,0.0
277.514,1.072,4.506,0.0
277.617,1.043,5.496,0.0
277.722,1.073,4.496,0.0
277.826,1.101,5.466,0.0
277.931,1.074,5.256,0.0
278.035,1.101,5.146,0.0
278.14,1.099,4.376,0.0
278.244,1.102,4.72,0.0
278.349,1.075,5.556,0.0
278.453,1.102,4.568,0.0
278.557,1.069,5.498,0.0
278.662,1.101,5.19,0.0
278.766,1.102,4.434,0.0
278.871,1.071,5.454,0.0
278.975,1.073,4.522,0.0
279.08,1.073,5.484,0.0
279.184,1.075,4.53,0.0
279.289,1.071,5.492,0.0
279.393,1.072,5.196,0.0
279.497,1.072,4.444,0.0
279.601,1.044,5.432,0.0
279.705,1.073,4.514,0.0
279.81,1.073,4.78,0.0
279.914,1.073,5.592,0.0
280.019,1.1,5.29,0.0
280.123,1.099,4.634,0.0
280.228,1.074,4.63,0.0
280.332,1.099,5.522,0.0
280.436,1.072,4.554,0.0
280.541,1.098,5.496,0.0
280.645,1.073,5.182,0.0
280.75,1.074,4.432,0.0
280.854,1.046,5.446,0.0
280.959,1.073,4.516,0.0
281.063,1.045,5.494,0.0
281.168,1.072,4.494,0.0
281.272,1.045,5.492,0.0
281.377,1.074,5.21,0.0
281.48,1.073,4.39,0.0
281.584,1.101,5.462,0.0
281.689,1.101,4.516,0.0
281.793,1.101,4.774,0.0
281.898,1.071,5.606,0.0
282.002,1.074,5.226,0.0
282.107,1.098,5.0,0.0
282.211,1.105,4.426,0.0
282.316,1.072,5.444,0.0
282.42,1.098,4.518,0.0
282.524,1.046,5.088,0.0
282.629,1.072,5.446,0.0
282.733,1.074,4.5,0.0
282.838,1.073,5.502,0.0
282.942,1.043,4.494,0.0
283.047,1.071,5.492,0.0
283.151,1.048,4.52,0.0
283.256,1.071,5.484,0.0
283.359,1.073,5.22,0.0
283.463,1.1,4.376,0.0
283.568,1.071,5.458,0.0
283.672,1.099,4.46,0.0
283.777,1.07,4.828,0.0
283.881,1.1,5.61,0.0
283.986,1.138,5.23,0.0
284.09,1.099,5.122,0.0
284.195,1.139,4.394,0.0
284.299,1.099,5.442,0.0
284.403,1.072,4.51,0.0
284.508,1.069,4.782,0.0
284.612,1.044,5.612,0.0
284.717,1.073,4.548,0.0
284.821,1.046,5.494,0.0
284.926,1.072,4.504,0.0
285.03,1.045,5.5,0.0
285.135,1.072,4.524,0.0
285.238,1.045,5.298,0.0
285.342,1.1,5.316,0.0
285.447,1.102,4.472,0.0
285.551,1.099,5.46,0.0
285.656,1.1,5.052,0.0
285.76,1.099,4.518,0.0
285.865,1.071,4.772,0.0
285.969,1.097,5.604,0.0
286.074,1.071,5.266,0.0
286.178,1.102,4.434,0.0
286.283,1.043,5.452,0.0
286.387,1.072,4.534,0.0
286.491,1.044,4.768,0.0
286.596,1.075,5.562,0.0
286.7,1.11,4.542,0.0
286.805,1.071,5.464,0.0
286.909,1.047,4.558,0.0
287.014,1.072,5.488,0.0
287.117,1.072,4.512,0.0
287.222,1.07,4.798,0.0
287.326,1.071,5.596,0.0
287.43,1.072,4.588,0.0
287.535,1.1,5.514,0.0
287.639,1.072,5.254,0.0
287.744,1.1,4.428,0.0
287.848,1.071,4.746,0.0
287.953,1.1,5.532,0.0
288.057,1.073,5.298,0.0
288.162,1.097,4.434,0.0
288.266,1.045,5.452,0.0
288.37,1.07,4.87,0.0
288.475,1.042,4.55,0.0
288.579,1.108,5.49,0.0
288.684,1.072,4.534,0.0
288.788,1.046,5.42,0.0
288.893,1.071,4.514,0.0
288.997,1.07,5.498,0.0
289.101,1.047,4.52,0.0
289.205,1.1,4.808,0.0
289.309,1.071,5.566,0.0
289.414,1.1,4.552,0.0
289.518,1.072,5.496,0.0
289.623,1.1,5.226,0.0
289.727,1.074,4.4,0.0
289.832,1.137,4.71,0.0
289.936,1.071,4.878,0.0
290.041,1.066,5.618,0.0
290.145,1.042,4.568,0.0
290.249,1.072,5.498,0.0
290.354,1.045,5.206,0.0
290.458,1.071,4.4,0.0
290.563,1.044,5.416,0.0
290.667,1.072,4.492,0.0
290.772,1.045,4.75,0.0
290.876,1.07,4.872,0.0
290.98,1.043,5.594,0.0
291.084,1.074,4.804,0.0
291.188,1.07,4.67,0.0
291.293,1.097,5.53,0.0
291.397,1.136,4.552,0.0
291.502,1.07,5.46,0.0
291.606,1.098,5.254,0.0
291.711,1.1,4.442,0.0
291.815,1.07,4.74,0.0
291.92,1.099,4.87,0.0
292.024,1.042,5.616,0.0
292.129,1.07,4.568,0.0
292.233,1.043,5.492,0.0
292.337,1.073,5.186,0.0
292.442,1.072,4.442,0.0
292.546,1.071,5.432,0.0
292.651,1.073,4.46,0.0
292.755,1.073,5.522,0.0
292.86,1.071,4.556,0.0
292.963,1.073,5.482,0.0
293.068,1.104,5.222,0.0
293.172,1.14,4.404,0.0
293.276,1.1,5.414,0.0
293.381,1.139,4.464,0.0
293.485,1.097,4.776,0.0
293.59,1.071,5.622,0.0
293.694,1.096,4.566,0.0
293.799,1.071,5.166,0.0
293.903,1.096,4.728,0.0
294.008,1.043,5.572,0.0
294.112,1.072,4.558,0.0
294.216,1.046,4.898,0.0
294.321,1.071,5.53,0.0
294.425,1.044,4.538,0.0
294.53,1.069,5.48,0.0
294.634,1.044,5.118,0.0
294.739,1.074,5.174,0.0
294.842,1.073,4.4,0.0
294.947,1.099,5.384,0.0
295.051,1.103,5.212,0.0
295.155,1.101,4.396,0.0
295.26,1.098,5.436,0.0
295.364,1.071,4.594,0.0
295.469,1.098,4.756,0.0
295.573,1.068,5.576,0.0
295.678,1.103,4.552,0.0
295.782,1.07,5.5,0.0
295.887,1.07,4.534,0.0
295.991,1.072,5.464,0.0
296.095,1.073,4.512,0.0
296.2,1.072,4.792,0.0
296.304,1.041,5.616,0.0
296.409,1.074,4.568,0.0
296.513,1.041,5.498,0.0
296.618,1.072,5.224,0.0
296.721,1.07,5.096,0.0
296.826,1.072,4.338,0.0
296.93,1.138,4.712,0.0
297.035,1.071,5.576,0.0
297.139,1.102,4.534,0.0
297.243,1.07,5.48,0.0
297.348,1.099,5.214,0.0
297.452,1.101,4.376,0.0
297.557,1.099,5.46,0.0
297.661,1.072,4.5,0.0
297.766,1.097,5.502,0.0
297.87,1.048,4.51,0.0
297.975,1.068,5.488,0.0
298.079,1.047,4.95,0.0
298.183,1.071,4.528,0.0
298.288,1.045,5.496,0.0
298.392,1.069,4.52,0.0
298.497,1.042,5.122,0.0
298.601,1.072,5.45,0.0
298.705,1.044,5.216,0.0
298.809,1.101,4.516,0.0
298.914,1.071,4.656,0.0
299.018,1.098,5.572,0.0
299.122,1.099,4.558,0.0
299.227,1.072,5.494,0.0
299.331,1.099,5.218,0.0
299.436,1.074,4.414,0.0
299.54,1.096,5.39,0.0
299.645,1.099,4.614,0.0
299.749,1.042,5.414,0.0
299.854,1.074,4.48,0.0
299.958,1.042,5.42,0.0
300.062,1.074,5.214,0.0
300.167,1.072,4.412,0.0
300.271,1.071,5.402,0.0
300.376,1.072,4.466,0.0
300.48,1.071,4.808,0.0
300.585,1.045,5.568,0.0
300.688,1.044,5.236,0.0
300.793,1.098,5.142,0.0
300.897,1.099,4.352,0.0
301.001,1.098,5.396,0.0
301.106,1.099,4.512,0.0
301.21,1.098,4.804,0.0
301.315,1.072,5.55,0.0
301.419,1.098,4.55,0.0
301.524,1.07,5.458,0.0
301.628,1.096,4.55,0.0
301.733,1.069,5.458,0.0
301.837,1.073,4.568,0.0
301.942,1.071,5.032,0.0
302.046,1.043,5.496,0.0
302.15,1.07,4.514,0.0
302.255,1.042,5.49,0.0
302.359,1.074,5.106,0.0
302.463,1.072,4.494,0.0
302.567,1.072,5.446,0.0
302.672,1.097,5.088,0.0
302.776,1.074,5.156,0.0
302.881,1.097,4.392,0.0
302.985,1.073,5.418,0.0
303.089,1.099,4.634,0.0
303.194,1.072,4.702,0.0
303.298,1.135,5.572,0.0
303.403,1.074,4.544,0.0
303.507,1.098,5.438,0.0
303.612,1.043,4.538,0.0
303.716,1.07,5.498,0.0
303.821,1.044,4.496,0.0
303.925,1.069,4.804,0.0
304.029,1.043,5.564,0.0
304.134,1.072,4.548,0.0
304.238,1.043,5.494,0.0
304.343,1.073,5.216,0.0
304.447,1.072,4.398,0.0
304.551,1.045,5.452,0.0
304.655,1.098,4.506,0.0
304.76,1.069,5.492,0.0
304.864,1.099,4.504,0.0
304.968,1.068,5.496,0.0
305.073,1.099,5.208,0.0
305.177,1.098,4.396,0.0
305.282,1.095,5.442,0.0
305.386,1.07,4.516,0.0
305.491,1.098,4.798,0.0
305.595,1.043,4.894,0.0
305.7,1.068,5.616,0.0
305.804,1.049,5.226,0.0
305.908,1.07,4.476,0.0
306.013,1.043,5.446,0.0
306.117,1.07,4.524,0.0
306.222,1.043,4.788,0.0
306.326,1.07,5.61,0.0
306.43,1.109,4.564,0.0
306.534,1.097,5.458,0.0
306.639,1.069,4.56,0.0
306.743,1.098,5.49,0.0
306.847,1.098,4.528,0.0
306.952,1.096,5.25,0.0
307.056,1.069,5.34,0.0
307.161,1.096,4.472,0.0
307.265,1.071,5.46,0.0
307.37,1.097,4.988,0.0
307.474,1.044,4.506,0.0
307.579,1.068,4.774,0.0
307.683,1.043,5.612,0.0
307.788,1.07,5.246,0.0
307.892,1.041,4.426,0.0
307.996,1.07,5.426,0.0
308.101,1.044,4.574,0.0
308.205,1.071,4.734,0.0
308.309,1.042,5.566,0.0
308.413,1.096,4.552,0.0
308.518,1.072,5.476,0.0
308.622,1.098,4.514,0.0
308.727,1.07,5.494,0.0
308.831,1.098,4.534,0.0
308.935,1.071,4.744,0.0
309.04,1.096,5.58,0.0
309.144,1.069,4.56,0.0
309.249,1.095,5.5,0.0
309.353,1.043,5.218,0.0
309.458,1.069,4.394,0.0
309.562,1.039,4.766,0.0
309.667,1.069,4.862,0.0
309.771,1.04,5.65,0.0
309.875,1.068,4.584,0.0
309.98,1.042,5.534,0.0
310.084,1.068,5.208,0.0
310.188,1.111,4.396,0.0
310.292,1.098,5.458,0.0
310.397,1.069,4.506,0.0
310.501,1.098,5.486,0.0
310.606,1.101,4.518,0.0
310.71,1.096,5.496,0.0
310.814,1.098,5.194,0.0
310.919,1.098,4.438,0.0
311.023,1.069,5.458,0.0
311.128,1.099,4.53,0.0
311.232,1.041,4.776,0.0
311.337,1.069,5.586,0.0
311.441,1.04,4.596,0.0
311.546,1.067,5.106,0.0
311.65,1.04,4.794,0.0
311.755,1.04,5.606,0.0
311.859,1.07,4.55,0.0
311.963,1.107,4.796,0.0
312.067,1.067,5.618,0.0
312.171,1.097,4.544,0.0
312.276,1.068,5.49,0.0
312.38,1.096,5.23,0.0
312.485,1.138,5.07,0.0
312.589,1.1,4.36,0.0
312.694,1.073,5.176,0.0
312.798,1.098,5.34,0.0
312.902,1.073,4.442,0.0
313.007,1.07,5.46,0.0
313.111,1.068,4.97,0.0
313.216,1.07,4.524,0.0
313.32,1.069,5.492,0.0
313.425,1.07,5.154,0.0
313.529,1.069,5.142,0.0
313.634,1.071,4.356,0.0
313.738,1.068,5.418,0.0
313.842,1.072,4.634,0.0
313.946,1.044,4.676,0.0
314.05,1.098,5.538,0.0
314.155,1.071,4.53,0.0
314.259,1.135,5.348,0.0
314.364,1.071,5.284,0.0
314.468,1.099,5.14,0.0
314.573,1.102,4.436,0.0
314.677,1.094,4.676,0.0
314.781,1.069,5.54,0.0
314.886,1.098,4.514,0.0
314.99,1.043,5.49,0.0
315.095,1.072,5.19,0.0
315.199,1.041,4.432,0.0
315.304,1.07,5.454,0.0
315.408,1.041,4.498,0.0
315.513,1.07,5.474,0.0
315.617,1.044,4.524,0.0
315.721,1.067,5.502,0.0
315.825,1.072,5.214,0.0
315.929,1.098,4.402,0.0
316.034,1.069,5.418,0.0
316.138,1.096,4.412,0.0
316.243,1.136,4.774,0.0
316.347,1.066,5.608,0.0
316.452,1.095,5.258,0.0
316.556,1.098,5.11,0.0
316.66,1.097,4.412,0.0
316.765,1.068,5.406,0.0
316.869,1.097,4.494,0.0
316.974,1.043,4.746,0.0
317.078,1.068,5.558,0.0
317.183,1.042,4.55,0.0
317.287,1.104,5.49,0.0
317.392,1.07,4.508,0.0
317.496,1.106,5.502,0.0
317.601,1.07,4.51,0.0
317.704,1.038,4.786,0.0
317.808,1.069,5.592,0.0
317.913,1.096,4.596,0.0
318.017,1.094,5.538,0.0
318.122,1.094,5.214,0.0
318.226,1.067,4.386,0.0
318.331,1.067,4.748,0.0
318.435,1.067,5.31,0.0
318.54,1.068,5.386,0.0
318.644,1.095,4.52,0.0
318.748,1.042,5.496,0.0
318.853,1.068,5.222,0.0
318.957,1.072,4.382,0.0
319.062,1.067,5.446,0.0
319.166,1.069,4.516,0.0
319.271,1.043,4.788,0.0
319.375,1.066,4.908,0.0
319.48,1.041,5.64,0.0
319.584,1.07,5.048,0.0
319.687,1.07,4.606,0.0
319.792,1.068,5.484,0.0
319.896,1.069,4.504,0.0
320.001,1.132,5.162,0.0
320.105,1.068,5.424,0.0
320.21,1.096,4.48,0.0
320.314,1.07,4.708,0.0
320.419,1.067,4.918,0.0
320.523,1.07,5.638,0.0
320.627,1.092,4.58,0.0
320.732,1.068,5.528,0.0
320.836,1.065,5.244,0.0
320.941,1.07,4.42,0.0
321.045,1.042,5.422,0.0
321.15,1.07,5.008,0.0
321.254,1.07,5.208,0.0
321.359,1.067,4.4,0.0
321.462,1.041,5.422,0.0
321.566,1.096,5.156,0.0
321.671,1.095,4.398,0.0
321.775,1.094,5.446,0.0
321.88,1.096,4.634,0.0
321.984,1.095,4.728,0.0
322.089,1.067,5.558,0.0
322.193,1.093,4.556,0.0
322.298,1.069,5.462,0.0
322.402,1.094,4.556,0.0
322.507,1.041,5.484,0.0
322.611,1.068,4.512,0.0
322.715,1.038,4.79,0.0
322.82,1.04,5.582,0.0
322.924,1.07,4.592,0.0
323.029,1.039,5.542,0.0
323.133,1.071,5.184,0.0
323.238,1.068,5.12,0.0
323.341,1.108,4.396,0.0
323.446,1.096,4.752,0.0
323.55,1.067,5.574,0.0
323.654,1.096,4.556,0.0
323.759,1.064,5.494,0.0
323.863,1.067,5.222,0.0
323.968,1.092,4.4,0.0
324.072,1.069,5.404,0.0
324.177,1.096,4.464,0.0
324.281,1.094,5.484,0.0
324.386,1.067,4.51,0.0
324.49,1.066,5.498,0.0
324.594,1.068,5.2,0.0
324.699,1.068,4.43,0.0
324.803,1.041,5.452,0.0
324.908,1.07,4.518,0.0
325.012,1.038,4.786,0.0
325.117,1.068,5.606,0.0
325.22,1.042,5.222,0.0
325.325,1.098,5.124,0.0
325.429,1.099,4.384,0.0
325.533,1.097,5.45,0.0
325.638,1.095,4.514,0.0
325.742,1.098,4.784,0.0
325.847,1.065,5.592,0.0
325.951,1.069,4.6,0.0
326.056,1.065,5.516,0.0
326.16,1.095,4.57,0.0
326.265,1.04,5.494,0.0
326.369,1.07,4.512,0.0
326.473,1.039,4.8,0.0
326.578,1.064,5.58,0.0
326.682,1.041,4.55,0.0
326.787,1.065,5.474,0.0
326.891,1.042,5.216,0.0
326.996,1.067,4.392,0.0
327.099,1.038,5.448,0.0
327.204,1.093,4.598,0.0
327.308,1.068,5.46,0.0
327.412,1.094,4.518,0.0
327.517,1.069,5.496,0.0
327.621,1.094,5.208,0.0
327.726,1.096,4.398,0.0
327.83,1.093,5.452,0.0
327.935,1.07,4.518,0.0
328.039,1.093,4.788,0.0
328.144,1.037,4.926,0.0
328.248,1.062,5.64,0.0
328.353,1.038,5.028,0.0
328.457,1.071,4.59,0.0
328.561,1.039,5.54,0.0
328.666,1.068,4.53,0.0
328.77,1.039,4.838,0.0
328.875,1.068,5.574,0.0
328.978,1.038,4.562,0.0
329.083,1.095,5.484,0.0
329.187,1.069,4.506,0.0
329.292,1.092,5.496,0.0
329.396,1.069,4.498,0.0
329.5,1.092,5.284,0.0
329.605,1.068,5.334,0.0
329.709,1.096,4.442,0.0
329.814,1.069,5.458,0.0
329.918,1.094,5.048,0.0
330.023,1.04,4.516,0.0
330.127,1.102,4.792,0.0
330.232,1.039,5.62,0.0
330.336,1.065,5.226,0.0
330.44,1.039,4.442,0.0
330.545,1.065,5.462,0.0
330.649,1.039,4.712,0.0
330.754,1.066,4.676,0.0
330.857,1.038,5.54,0.0
330.962,1.095,4.51,0.0
331.066,1.065,5.498,0.0
331.171,1.096,4.524,0.0
331.275,1.064,5.486,0.0
331.379,1.091,4.494,0.0
331.484,1.067,4.792,0.0
331.588,1.09,5.62,0.0
331.693,1.064,4.552,0.0
331.797,1.092,5.492,0.0
331.902,1.043,5.21,0.0
332.006,1.07,4.382,0.0
332.111,1.04,4.754,0.0
332.215,1.04,4.862,0.0
332.319,1.063,5.622,0.0
332.424,1.066,4.6,0.0
332.528,1.068,5.53,0.0
332.632,1.066,5.25,0.0
332.736,1.096,4.434,0.0
332.841,1.065,5.454,0.0
332.945,1.067,4.534,0.0
333.05,1.094,5.454,0.0
333.154,1.071,4.494,0.0
333.259,1.092,5.484,0.0
333.363,1.067,5.22,0.0
333.467,1.092,4.398,0.0
333.572,1.064,5.462,0.0
333.676,1.091,4.514,0.0
333.781,1.039,4.778,0.0
333.885,1.07,5.582,0.0
333.99,1.039,5.304,0.0
334.094,1.066,5.146,0.0
334.199,1.068,4.366,0.0
334.303,1.066,5.4,0.0
334.407,1.07,4.466,0.0
334.511,1.038,4.788,0.0
334.615,1.065,5.622,0.0
334.72,1.093,4.552,0.0
334.824,1.066,5.502,0.0
334.929,1.094,5.192,0.0
335.033,1.094,5.146,0.0
335.138,1.094,4.34,0.0
335.242,1.065,4.71,0.0
335.346,1.094,5.55,0.0
335.451,1.067,4.542,0.0
335.555,1.09,5.49,0.0
335.66,1.066,5.22,0.0
335.764,1.066,4.398,0.0
335.869,1.042,5.442,0.0
335.973,1.067,4.57,0.0
336.078,1.036,5.444,0.0
336.182,1.066,4.508,0.0
336.286,1.066,5.488,0.0
336.391,1.066,5.214,0.0
336.494,1.107,4.388,0.0
336.599,1.093,5.448,0.0
336.703,1.066,4.52,0.0
336.808,1.094,4.786,0.0
336.912,1.066,5.616,0.0
337.017,1.093,5.26,0.0
337.121,1.095,5.136,0.0
337.225,1.093,4.362,0.0
337.33,1.063,5.422,0.0
337.434,1.096,4.468,0.0
337.539,1.039,4.75,0.0
337.643,1.065,5.578,0.0
337.748,1.068,4.546,0.0
337.852,1.065,5.484,0.0
337.957,1.064,4.508,0.0
338.061,1.064,5.502,0.0
338.166,1.066,4.502,0.0
338.27,1.064,4.964,0.0
338.373,1.042,5.502,0.0
338.478,1.091,4.516,0.0
338.582,1.066,5.488,0.0
338.687,1.068,5.216,0.0
338.791,1.09,4.412,0.0
338.896,1.066,4.706,0.0
339.0,1.093,5.374,0.0
339.105,1.063,5.372,0.0
339.209,1.093,4.48,0.0
339.313,1.091,5.432,0.0
339.418,1.089,5.122,0.0
339.522,1.065,4.47,0.0
339.627,1.034,5.458,0.0
339.731,1.067,4.52,0.0
339.836,1.037,4.788,0.0
339.94,1.063,4.914,0.0
340.045,1.039,5.652,0.0
340.149,1.064,4.89,0.0
340.252,1.066,4.636,0.0
340.357,1.067,5.53,0.0
340.461,1.094,4.552,0.0
340.566,1.067,4.962,0.0
340.67,1.093,5.478,0.0
340.775,1.066,4.516,0.0
340.879,1.092,4.786,0.0
340.984,1.063,4.908,0.0
341.088,1.129,5.638,0.0
341.192,1.068,4.598,0.0
341.297,1.09,5.31,0.0
341.401,1.039,5.374,0.0
341.506,1.065,4.478,0.0
341.61,1.065,5.426,0.0
341.715,1.062,5.108,0.0
341.819,1.065,4.472,0.0
341.924,1.066,4.738,0.0
342.028,1.037,5.498,0.0
342.132,1.062,5.302,0.0
342.236,1.04,4.454,0.0
342.34,1.092,5.452,0.0
342.445,1.094,5.028,0.0
342.549,1.094,4.524,0.0
342.654,1.066,5.46,0.0
342.758,1.095,4.544,0.0
342.863,1.064,5.49,0.0
342.967,1.091,4.534,0.0
343.071,1.066,5.444,0.0
343.176,1.093,4.744,0.0
343.28,1.036,4.622,0.0
343.385,1.061,5.524,0.0
343.489,1.038,4.558,0.0
343.594,1.061,5.314,0.0
343.698,1.035,5.336,0.0
343.803,1.063,5.122,0.0
343.907,1.066,4.634,0.0
344.012,1.064,4.572,0.0
344.115,1.037,5.53,0.0
344.219,1.062,4.552,0.0
344.324,1.128,5.476,0.0
344.428,1.066,5.202,0.0
344.533,1.093,4.402,0.0
344.637,1.064,5.422,0.0
344.742,1.093,5.058,0.0
344.846,1.133,5.16,0.0
344.951,1.096,4.416,0.0
345.055,1.066,5.422,0.0
345.159,1.094,5.144,0.0
345.264,1.129,4.394,0.0
345.368,1.063,5.456,0.0
345.473,1.063,4.87,0.0
345.577,1.064,4.548,0.0
345.682,1.038,5.504,0.0
345.786,1.064,5.226,0.0
345.891,1.066,5.102,0.0
345.995,1.064,4.354,0.0
346.098,1.04,5.388,0.0
346.203,1.092,4.654,0.0
346.307,1.065,4.712,0.0
346.412,1.088,5.568,0.0
346.516,1.066,4.562,0.0
346.621,1.092,5.448,0.0
346.725,1.093,5.248,0.0
346.83,1.064,5.12,0.0
346.934,1.094,4.416,0.0
347.038,1.094,4.72,0.0
347.143,1.041,5.558,0.0
347.247,1.063,4.542,0.0
347.352,1.035,5.486,0.0
347.456,1.062,5.218,0.0
347.561,1.064,4.394,0.0
347.665,1.061,5.452,0.0
347.77,1.066,4.526,0.0
347.874,1.036,5.498,0.0
347.979,1.067,4.502,0.0
348.082,1.033,5.494,0.0
348.186,1.092,5.208,0.0
348.291,1.132,4.39,0.0
348.395,1.092,5.464,0.0
348.5,1.091,4.534,0.0
348.604,1.09,4.746,0.0
348.709,1.063,4.858,0.0
348.813,1.13,5.63,0.0
348.918,1.063,5.304,0.0
349.022,1.093,4.44,0.0
349.126,1.037,5.44,0.0
349.231,1.063,4.452,0.0
349.335,1.035,4.834,0.0
349.44,1.06,5.612,0.0
349.544,1.037,4.552,0.0
349.649,1.064,5.482,0.0
349.753,1.037,4.528,0.0
349.858,1.062,5.472,0.0
349.961,1.039,4.5,0.0
350.065,1.091,4.774,0.0
350.17,1.063,5.602,0.0
350.274,1.09,4.568,0.0
350.379,1.06,5.484,0.0
350.483,1.093,5.226,0.0
350.588,1.094,4.398,0.0
350.692,1.09,4.77,0.0
350.797,1.061,4.864,0.0
350.901,1.088,5.63,0.0
351.005,1.066,4.606,0.0
351.11,1.06,5.504,0.0
351.214,1.037,5.214,0.0
351.319,1.064,4.382,0.0
351.423,1.035,5.462,0.0
351.528,1.064,4.448,0.0
351.632,1.036,4.824,0.0
351.737,1.062,4.902,0.0
351.84,1.037,5.652,0.0
351.944,1.064,5.3,0.0
352.049,1.095,4.45,0.0
352.153,1.092,5.464,0.0
352.258,1.09,4.52,0.0
352.362,1.088,4.782,0.0
352.467,1.062,5.598,0.0
352.571,1.091,4.598,0.0
352.676,1.062,5.508,0.0
352.78,1.088,4.55,0.0
352.884,1.031,5.5,0.0
352.989,1.063,4.52,0.0
353.093,1.035,4.788,0.0
353.198,1.035,5.616,0.0
353.302,1.064,4.568,0.0
353.407,1.099,5.484,0.0
353.511,1.066,5.206,0.0
353.616,1.062,5.1,0.0
353.719,1.066,4.342,0.0
353.823,1.089,4.714,0.0
353.928,1.065,5.578,0.0
354.032,1.091,4.552,0.0
354.137,1.062,5.502,0.0
354.241,1.092,5.222,0.0
354.346,1.092,4.416,0.0
354.45,1.063,5.38,0.0
354.555,1.089,4.516,0.0
354.659,1.088,5.488,0.0
354.764,1.065,4.534,0.0
354.868,1.062,5.454,0.0
354.972,1.066,5.192,0.0
355.077,1.063,4.438,0.0
355.181,1.034,5.448,0.0
355.286,1.064,4.518,0.0
355.39,1.034,4.806,0.0
355.495,1.062,5.562,0.0
355.598,1.037,5.248,0.0
355.703,1.093,5.12,0.0
355.807,1.092,4.406,0.0
355.911,1.094,5.406,0.0
356.016,1.13,4.482,0.0
356.12,1.091,4.756,0.0
356.225,1.065,5.57,0.0
356.329,1.091,4.568,0.0
356.434,1.061,5.502,0.0
356.538,1.092,4.516,0.0
356.643,1.035,5.48,0.0
356.747,1.063,4.518,0.0
356.851,1.035,4.806,0.0
356.956,1.063,5.568,0.0
357.06,1.037,4.538,0.0
357.165,1.06,5.5,0.0
357.269,1.061,5.228,0.0
357.374,1.064,4.402,0.0
357.477,1.062,5.406,0.0
357.582,1.092,4.46,0.0
357.686,1.064,5.496,0.0
357.79,1.091,4.504,0.0
357.895,1.064,5.496,0.0
357.999,1.09,5.22,0.0
358.104,1.131,4.4,0.0
358.208,1.088,5.41,0.0
358.313,1.061,4.472,0.0
358.417,1.087,4.752,0.0
358.522,1.033,4.872,0.0
358.626,1.058,5.62,0.0
358.731,1.035,5.204,0.0
358.835,1.061,4.426,0.0
358.939,1.034,5.452,0.0
359.044,1.064,4.516,0.0
359.148,1.032,4.794,0.0
359.253,1.06,5.618,0.0
359.356,1.064,4.556,0.0
359.461,1.066,5.494,0.0
359.565,1.09,4.516,0.0
359.67,1.088,5.49,0.0
359.774,1.089,4.516,0.0
359.878,1.064,4.798,0.0
359.983,1.059,5.612,0.0
360.087,1.063,4.552,0.0
360.192,1.059,5.486,0.0
360.296,1.088,5.226,0.0
360.401,1.088,4.4,0.0
